date,"media_outlet",title,text,url
"May 31, 2023 @ 20:00:00.000",biobiochile,"Detienen en Los Ángeles a hombre de La Serena con 2 ordenes de captura vigentes: una es por violación","Un sujeto con domicilio en La Serena, fue detenido en Los Ángeles tras un control de identidad por parte de Carabineros, así se pudo confirmar que tenía 2 ordenes de captura vigentes, una por violación y otra por microtráfico, delitos cometidos en la región de Los Ríos. Dos órdenes de captura en su contra tenía un hombre detenido por la Patrulla Foco de Carabineros en la plaza de armas de Los Ángeles, región del Bío Bío. El delincuente está imputado por violación de menor de 14 años y microtráfico en hechos que se habrían registrado en la comuna de Río Bueno, en la región de Los Ríos, en diciembre de 2022. El sujeto se encontraba merodeando en actitudes sospechosas desde hacía un tiempo como transeúnte en la esquina de las calles Colón y Caupolicán, frente al municipio angelino. Al ser abordado por los funcionarios policiales que vestían de civil, se le realizó un control de identidad y se estableció que tenía domicilio en La Serena y que registraba las dos órdenes de detención por violación y microtráfico.","https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2023/06/01/detienen-en-los-angeles-a-hombre-de-la-serena-con-2-ordenes-de-captura-vigentes-una-es-por-violacion.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Los ejes de la cuenta pública presidencial: derechos sociales, seguridad y desarrollo sostenible","El Presidente Gabriel Boric rendirá hoy -a partir de las 11:00- su segunda cuenta pública ante el país, la que estará dividida en tres ejes relevantes para su administración. Más allá del orden, señalan en Palacio, el foco estará puesto en los derechos sociales, la seguridad y el desarrollo sostenible. Además, el discurso del Mandatario contará con conceptos claves, que tienen que ver con el relato que comenzó a instalarse en el primer aniversario de su mandato: un ""Chile desarrollado"". “Esta cuenta pública es la primera cuenta pública de verdad”, decía hoy la ministra vocera Camila Vallejo. Y así lo consideran en Palacio, ya que el primer discurso del Presidente Gabriel Boric -hace exactamente un año- estuvo enfocado en anuncios, y en abordar lo recibido por su predecesor Sebastián Piñera. La alocución del jefe de Estado -que ha preparado durante las últimas semanas, junto a su equipo más cercano- apuntará principalmente a los “logros” que ha conseguido el Ejecutivo. “Ahora hay una necesidad de contar lo que se ha hecho”, comentan fuentes de La Radio. Entre lo que consideran más relevante es la aprobación del royalty minero, la ley que reduce la jornada laboral a 40 horas, el copago cero en la salud, y lo que algunos denominan el “salto histórico” respecto al sueldo mínimo. La ministra Vallejo fue la primera en hablar del “legado” del Gobierno. A juicio de distintas voces del mundo político -principalmente de la oposición- es muy pronto para utilizar ese concepto, e incluso algunos lo consideran “presuntuoso”. Sin ir más lejos, fue el propio expresidente Piñera quien ayer llamaba al Ejecutivo a no utilizar ese término, ya que, a su juicio, el legado no lo define el Gobierno, sino que la ciudadanía. En La Moneda desdramatizan la utilización del concepto. Algunas voces de Palacio consideran que se trata de hechos objetivos, y sostienen que no es un término que se quiera instalar, sino que es una palabra utilizada a propósito de los logros de la administración. “Son hechos objetivos, más allá de la épica”, dice un cercano al Mandatario. Hasta el cierre de esta nota, no estaba descartado o definido si el Presidente Gabriel Boric pronunciará la palabra “legado” en su discurso. Cuando el Gobierno del Presidente Gabriel Boric cumplió un año, su administración estableció un relato distinto al que se empleó cuando recién llegó al sillón de La Moneda. La idea era comunicar con mayor sobriedad. Y en el discurso del Mandatario se escuchará el concepto de “desarrollo”, para recalcar que Chile recuperó esa senda. El discurso estará estructurado en tres ejes, pensado en lo que es el desarrollo sostenible, la seguridad y los derechos sociales. Otro de los términos clave en el discurso será el Estado de Bienestar, lo que genera consenso entre los distintos personeros oficialistas, desde el PC hasta el PPD. A juicio de distintos personeros del Ejecutivo, esta política “le acomoda” a ambas almas de Gobierno. Lo anteriormente mencionado se podría traducir en anuncios. Sobre seguridad, concuerdan distintas fuentes de Palacio, no existirían “anuncios rimbombantes”, toda vez que ya está corriendo la agenda de seguridad firmada con el Congreso, que contempla 31 proyectos en esa materia. Sin embargo, se espera que el Presidente entreguen múltiples números de avance y cifras que “reivindicar”. Desde Palacio no han confirmado las palabras que se entregarán hacia el “tópico educación”. Esto, considerando algunas presiones por parte de ciertos parlamentarios de Apruebo Dignidad, que han pedido al Mandatario que abrace su programa de Gobierno, destacando políticas como la condonación del CAE. Se esperan cerca de 800 invitados a la ceremonia, que se realizará en el Salón de Honor del Congreso Nacional. La expresidenta Michelle Bachelet ya confirmó su asistencia, mientras que los exmandatarios Sebastián Piñera, Ricardo Lagos y Eduardo Frei Ruiz-Tagle se excusaron respectivamente. La ceremonia iniciará con los honores que las Escuelas Matrices rinden a la llegada del Jefe de Estado. El Presidente Boric tiene previsto llegar a la sede del Poder Legislativo antes de las 11 horas, en el Ford Galaxy que se trasladará por Avenida Pedro Montt. A su ingreso al edificio, el Mandatario será recibido por las comisiones de Pórtico y Reja, integrada por los senadores Alejandro Kusanovic (IND), María José Gatica (RN), Gustavo Sanhueza (UDI), Alfonso de Urresti (PS), Loreto Carvajal (PPD), Iván Flores (DC)Luciano Cruz Coke (EVOPOLI), Daniel Núñez (PC), Alejandra Sepúlveda (FRVS), y Carmen Gloria Aravena (IND). En tanto, los diputados que conformarán esta comisión, serán Camila Rojas (COMUNES), Carolina Tello (PC), Eric Aedo (DC), Andrés Longton (RN), Christián Moreira (UDI), Mónica Arce (IND), Daniel Cicardini (PS), Joanna Pérez (IND), Jorge Guzmán (EVOPOLI) y Mauricio Ojeda (IND).","https://www.biobiochile.cl/noticias/nacional/chile/2023/06/01/los-ejes-de-la-cuenta-publica-presidencial-derechos-sociales-seguridad-y-desarrollo-sustentable.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Conoce la programación completa de la XI Bienal de Arte Contemporáneo SACO1.1 en Antofagasta","El evento artístico y cultural se hará en diferentes locaciones de Antofagasta y San Pedro de Atacama, entre el 20 de junio y el 14 de septiembre. El evento que convertirá a Antofagasta en el epicentro del Arte Contemporáneo En su XI versión, la Bienal de Arte Contemporáneo, presentada por Escondida | BHP, invita a vivir la experiencia del arte como memoria transformadora con intervenciones artísticas, jornadas educativas y exposiciones de artistas internacionales. Con Golpe, SACO busca generar un espacio de reflexión en torno a la violencia a través del arte, en la conmemoración de los 50 años del Golpe de Estado en Chile. La programación se extenderá desde el 20 de junio al 14 de septiembre con exposiciones, presentaciones de artistas, talleres, intervenciones en el paisaje y espacio urbano, conversatorios, entre otras instancias dirigidas a la comunidad. La iniciativa artística ofrecerá actividades gratuitas con representantes de 25 países en 13 espacios de Antofagasta y San Pedro de Atacama, en una invitación a vivir la experiencia del arte como memoria transformadora. SACO1.1 comienza el 20 de junio a las 18:00 horas con la inauguración de Cuerpo antiguo y eterno en la Sala de Arte de Fundación Minera Escondida (Antofagasta) y la participación inédita de los artistas de Hungría y Eslovaquia, Nikolett Balázs y Štefan Papčo. Junto a la presentación de la muestra ArchivoSACO, que refleja el acervo editorial y audiovisual de la Bienal en sus once años de trayectoría. Los días 19 y 20 de junio SACO1.1 desembarca en Sitio Cero del Puerto de Antofagasta con conversatorios en español y en inglés (con traducción en este último caso) desde las 10:30 horas. Mientras que el 22 de junio a las 11:00 horas se exhibirán en el Parque Cultural Ruinas de Huanchaca las obras de: Jens-Uwe Dyffort y Roswitha von den Driesch, con la producción de Carsten Seiffarth (Alemania); Tomasz Dobiszewski (Polonia); João Paulo Racy (Brasil); Máximo Corvalán-Pincheira (Chile); Santiago Vélez (Colombia); Borghildur Indriðadóttir (Islandia); Luigi Brisso (Chile) y Cathy Coëz (Bélgica/Valonia-Bruselas); brindando una experiencia única en torno al arte, por su amplia diversidad, tanto en los lenguajes artísticos, como en las temáticas que abordan. El 23 de junio el Museo de Antofagasta recibirá a Guillermo Anselmo Vezzosi (Argentina), quien abordará los efectos de la contaminación lumínica a nivel global en la exposición Un cielo de una sola estrella, con la colaboración de los astrónomos Eduardo Unda-Sanzana y Christian Nitschelm de la Universidad de Antofagasta. Además, en la instancia Vezzosi y Unda-Sanzana harán una intervención performática, que se sumará al conversatorio Recuperar el cielo, con Bárbara Nuñez, representante de ESO en Chile, y moderado por la directora de SACO, Dagmara Wyskiel. También llega a SACO1.1, Zinaida, artista ucraniana reconocida por su trabajo focalizado en las peculiaridades de la feminidad y su cultura tradicional, la transformación de lo antiguo en moderno y la integración de temas sagrados y místicos. Su instalación audiovisual The wedding crown (La corona nupcial), se inaugurará en Espacio FITZA el 24 de junio a las 19:00 horas. El 27 de junio a las 11:00 horas en el Instituto Profesional AIEP, se abre la muestra Santitas de Christian Lanza (Bolivia) y Hello darkness, my old friend (Hola oscuridad, mi vieja amiga) del dúo polaco Alicja y Adam Panasiewicz. Además de los recorridos guiados por las intervenciones Place of contact (Punto de contacto) de Pedro Vaz (Portugal), desplegadas en los muros del Instituto Nacional de la Juventud (INJUV), el Instituto Nacional del Deporte (IND) y el Liceo Marta Narea Díaz, en el centro de Antofagasta. Durante la misma jornada en el Sitio de Memoria, ex Centro Clandestino de Detención Política, Secuestro y Tortura Providencia, se dará apertura a Una red: Arte postal en América Latina y Europa del Este 1970-1980, que reúne el trabajo de 36 artistas, bajo la curaduría de Marcio Harum (Brasil); y Última huella, de Claudio Pérez (Chile). Posteriormente, se desarrollará el conversatorio sobre arte y memoria, La imagen como herramienta de resistencia, junto a Marcio Harum y Claudio Pérez; Cristóbal Orellana, Seremi de Justicia y Derechos Humanos de Antofagasta; y Camila Vargas, integrante de la Agrupación por la Memoria Histórica Providencia, moderado por Dagmara Wyskiel, directora de la Bienal SACO. El 28 de junio, a las 11:00 horas, llegarán hasta la Biblioteca Regional de Antofagasta la obra de la chilena Paz Escandón, junto a la propuesta de Michal Smandek (Polonia). Por su parte, el suizo Jan Van Oordt presentará su obra Esquemas, en el segundo piso de Espacio Urbano, el 29 de junio en el mismo horario. Cerrando junio, SACO1.1 estará en San Pedro de Atacama en la sede comunitaria de Fundación Minera Escondida con las muestras Atlas de una historia del arte, de Camila Lucero (Chile/Suiza) y Trabajo de campo: al otro lado del vestigio de Roxana Ramos (Argentina). Toda la programación, además de las actividades que se realizarán durante el mes de julio, se encuentran disponibles en el sitio web.","https://www.biobiochile.cl/noticias/artes-y-cultura/actualidad-cultural/2023/06/01/conoce-la-programacion-completa-de-la-xi-bienal-de-arte-contemporaneo-saco1-1-en-antofagasta.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Predecir tsunamis con hasta una hora de antelación: ""GUARDIAN"", el nuevo proyecto de la NASA","La NASA se encuentra probando un sistema que permitiría anticipar tsunamis, con hasta una hora de antelación, gracias al ruido que emiten en la atmósfera al formarse. Un nuevo sistema de monitoreo experimental de la NASA aprovecha los datos GPS y otros satélites de localización para anticiparse a los tsunamis hasta en una hora ‘escuchando’ su ruido en la atmósfera. Llamado GUARDIAN (GNSS Upper Atmospheric Real-time Disaster Information and Alert Network), se basa en el proceso de datos de la red Global Differential GPS (GDGPS) del JPL (Jet Propulsion Laboratory) de la agencia espacial, que mejora la precisión posicional en tiempo real hasta en unos 10 centímetros. El nuevo sistema depura las señales en busca de pistas de que haya surgido un tsunami en algún lugar de la Tierra. Durante un tsunami, muchos kilómetros cuadrados de la superficie del océano pueden subir y bajar casi al unísono, desplazando una cantidad significativa de aire por encima. El aire desplazado se propaga en todas direcciones en forma de ondas sonoras y de gravedad de baja frecuencia. En varios minutos, estas vibraciones alcanzan la capa superior de la atmósfera: la ionosfera cargada eléctricamente y cocinada por el Sol. El consiguiente choque de ondas de presión con partículas cargadas puede distorsionar muy levemente las señales de los satélites de navegación cercanos. Si bien las herramientas de navegación generalmente buscan corregir tales perturbaciones ionosféricas, los científicos pueden usarlas como una campana de alarma que salva vidas, señaló Léo Martire, científico del JPL que desarrolla GUARDIAN. “En lugar de corregir esto como un error, lo usamos como datos para encontrar peligros naturales”, explicó en un comunicado, matizando que la tecnología aún está madurando. Actualmente, los resultados casi en tiempo real de GUARDIAN deben ser interpretados por expertos capacitados para identificar señales de tsunamis, pero ya es una de las herramientas de monitoreo más rápidas de su tipo: en 10 minutos puede producir una especie de instantánea del estruendo de un tsunami que llega a la ionosfera. Potencialmente, podría proporcionar hasta una hora de advertencia, dependiendo de la distancia del origen del tsunami desde la costa. En este momento, el equipo de GUARDIAN está enfocado en el Anillo de Fuego geológicamente activo del Océano Pacífico. Alrededor del 78% de los más de 750 tsunamis confirmados entre 1900 y 2015 ocurrieron en esta región, según una base de datos histórica mantenida por la Administración Nacional Oceánica y Atmosférica (NOAA). GUARDIAN actualmente monitorea un poco más de la mitad de la región de interés en el Pacífico.","https://www.biobiochile.cl/noticias/ciencia-y-tecnologia/ciencia/2023/06/01/predecir-tsunamis-con-hasta-una-hora-de-antelacion-guardian-el-nuevo-proyecto-de-la-nasa.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Bío Bío: autoridades acusan a Boric de incumplir promesas por proyecto que cambia nombre a Delegados","Hasta en parlamentarios oficialistas se sumaron a las críticas al gobierno por el proyecto donde más que eliminar la figura de los delegados presidenciales se cambia su nombre a jefes regionales y provinciales. Legisladores del Bío Bío acusan al Presidente Gabriel Boric de incumplir su promesa de campaña, mientras otros apuntan a que es necesario tener un representante del Ejecutivo. Desde el mundo parlamentario y también desde el Gobierno Regional del Bío Bío calificaron de un retroceso y una falta a los compromisos el proyecto de ley ingresado por la administración Gabriel Boric, donde se terminará con el término de delegados presidenciales, pero se reemplaza por la figura de “jefes regionales y provinciales”. Conocida la información el gobernador regional del Bío Bío, Rodrigo Díaz, cuestionó la medida a través de sus redes sociales, indicando que “se están incumpliendo los compromisos de descentralizar el país”. Mensaje que fue reforzado por el gobernador regional subrogante, Rodrigo Martínez, quien manifestó la decepción por la decisión del Ejecutivo y calificó la idea de jefes regionales como un retroceso. En ese contexto, llamó al Gobierno a corregir el rumbo. El diputado de la DC, Eric Aedo, también se manifestó en contra de la iniciativa, acusando incumplimiento de los compromisos adquiridos en campaña, afirmando que el Presidente “está al debe en descentralización”. También aseguró que trabajará para que este proyecto, tal como está, no vea la luz. En el oficialismo hay división. El senador del Gastón Saavedra (PS) también manifestó que no se está cumpliendo con el compromiso de terminar con los delegados presidenciales y fortalecer los Gobiernos Regionales. A favor de la propuesta se manifestó la diputada comunista María Candelaria Acevedo, explicando que se debe diferenciar al Gobernador Regional y el Jefe Regional. La delegada presidencial Daniela Dresdner defendió el proyecto ingresado por el Ejecutivo y argumentó que se necesita una coordinación regional. Por el momento habrá que esperar cómo avanzará este proyecto en el Congreso Nacional y posibles indicaciones que puedan hacerse a la iniciativa por parte de parlamentarios.","https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2023/06/01/bio-bio-autoridades-acusan-a-boric-de-incumplir-promesas-por-proyecto-que-cambia-nombre-a-delegados.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Incautan 1.200 dosis de drogas y 1.400 cajetillas de cigarros ilegales en Lota: detienen a pareja","Una pareja es detenida acusada de vender drogas en pequeñas cantidades en cercanías de establecimientos educacionales de Lota. La diligencia realizada por la PDI permitió incautar 1.200 dosis de sustancias ilícitas y 1.400 cajas de cigarrillos ilegales. Detienen a un hombre y una mujer acusados por el delito de tráfico de drogas en pequeñas cantidades en Lota, en la región del Bío Bío. Según la investigación inicial, el punto de venta de drogas se encontraba cercano a establecimientos educacionales. Lo anterior permitió sacar de circulación más de 1.200 dosis de estupefacientes y alrededor de 1.400 cajetillas de cigarrillos ilegales. La diligencia la realizó personal del Grupo MTO de la Brigada de Investigación Criminal de la PDI Lota. El hombre detenido tiene antecedentes policiales previos. El subprefecto, Yury Méndez, jefe de la mencionada unidad, indicó que el procedimiento consideró la intervención de un domicilio en el sector Puesta de Sol y un local de la Feria Libre. En las diligencias se logró la incautación de 84,56 gramos de cocaína base, 13,92 gramos de marihuana; 1.390 cajetillas de cigarros y $1.266.000 pesos en dinero en efectivo, producto de la venta, además de diversos elementos probatorios del ilícito. Lo anterior se reporta tras el concejo municipal de Seguridad Pública del municipio lotino, donde el fiscal jefe de Lota, Enzo Osorio, llamó a la población a realizar las denuncias con el fin de perseguir los delitos en conjunto con las policías. Mientras que el alcalde Patricio Marchant, señaló que en las próximas semanas se dará inicio a los patrullajes preventivos a cargo de funcionarios municipales y Carabineros en los móviles del Departamento de Seguridad Pública de la mencionada casa edilicia. La pareja fue formalizada por el delito de microtráfico de drogas, donde el hombre de iniciales V.M.C.R de 41 años quedó con la medida cautelar de arresto domiciliario total y la mujer identificada como E.N.O.C de 38 con firma mensual.","https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2023/06/01/incautan-1-200-dosis-de-drogas-y-1-400-cajetillas-de-cigarros-ilegales-en-lota-detienen-a-pareja.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Fallece premio nacional de música Pedro Messone a los 88 años","Fue Horacio Saavedra quien confirmó la partida del icónico cantante folclórico. Messone tenía 88 años. La madrugada de este jueves se confirmó el fallecimiento del premio nacional de música folclórica 2018, Pedro Messone, a la edad de 88 años, en el hospital El Salvador de Providencia. La información fue entregada por el también músico, el maestro Horacio Saavedra en su cuenta de Instagram, donde realizó una publicación en homenaje a Messone e informando su fallecimiento. “Descansa en Paz en los brazos del Señor, Pedro Messone, Gloria de nuestra música”, dice la publicación de Saavedra.","https://www.biobiochile.cl/noticias/artes-y-cultura/musica/2023/06/01/reportan-fallecimiento-del-premio-nacional-de-musica-pedro-messone.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Se acaba definitivamente el ciclo de Lionel Messi en el PSG: ""El sábado es su último partido""","El entrenador del PSG, Christophe Galtier, confirmó este jueves la salida de Lionel Messi del club capitalino: ""He tenido el privilegio de dirigir al mejor jugador de la historia del fútbol"" El entrenador del París Saint-Germain (PSG), Christophe Galtier, confirmó este jueves en una rueda de prensa que el sábado será el último partido del delantero argentino Lionel Messi en el Parque de los Príncipes, lo que significa que la temporada próxima no vestirá la camiseta del club. “He tenido el privilegio de dirigir al mejor jugador de la historia del fútbol. Es un gran privilegio. Este sábado es su último partido en el Parque de los Príncipes y espero que sea acogido de la mejor forma”, dijo Galtier en su habitual encuentro con la prensa antes de cada jornada de Liga. El entrenador resaltó que Messi fue un jugador “importante” este año para el PSG, tras una primera temporada en la que el delantero argentino tuvo que adaptarse porque era la primera vez que salía de Barcelona. De él destacó que estuvo “siempre disponible” y siempre “presente” en los entrenamientos y que aunque hubo críticas, él las encuentra “completamente injustificadas“. “Ha sido un gran privilegio no solo entrenarlo sino acompañarlo a lo largo de la temporada”, remarcó el técnico. En su último partido en París, Messi se medirá al Clermont en la última jornada de una Liga en la que el PSG ya se declaró campeón la semana pasada. Messi llegó en agosto de 2021 al PSG con un contrato de dos temporadas más una tercera en opción. Tras el Mundial de Qatar, parecía que el jugador y el club activarían ese año suplementario, pero en las últimas semanas las posiciones se fueron distanciando. El futbolista de 35 años, siete veces Balón de Oro y campeón del mundo con Argentina en 2022, baraja diversas ofertas, una faraónica procedente de Arabia Saudíta, el mayor contrato de la historia del fútbol. Pero hay otras opciones, como regresar al FC Barcelona o fichar por el Inter de Miami. 🚨 Galtier confirma que el sábado Leo Messi jugará su último partido con el PSG pic.twitter.com/mubQCfXIik — Sphera Sports (@SpheraSports) June 1, 2023  ¿Dónde y cuándo ver los principales eventos deportivos? Revisa aquí nuestra cartelera, presentada por DirecTV","https://www.biobiochile.cl/noticias/deportes/futbol-internacional/notas-futbol-internacional/2023/06/01/se-acaba-definitivamente-el-ciclo-de-lionel-messi-en-el-psg-el-sabado-es-su-ultimo-partido.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"""Escuchando el mundo de Bilz y Pap de Gabriel Boric"": el irónico mensaje del diputado Durán (RN)","El diputado publicó fotografías suyas instalado en el Salón de Honor del Congreso, sosteniendo sendas botellas de bebida. El diputado de Renovación Nacional, Jorge Durán, ironizó con la cuenta pública del presidente Gabriel Boric ante el Congreso Nacional. A través de su cuenta en la red social Twitter, el parlamentario de oposición criticó de una manera muy particular al mandatario. “En cuenta pública escuchando 👂 el mundo de Bilz y Pap de @GabrielBoric”, tuiteó el diputado RN. Esto último, junto con fotografías suyas instalado en el Salón de Honor del Congreso, sosteniendo sendas botellas de bebida. Recordemos que este jueves el mandatario realiza su segunda cuenta pública ante el país, con foco en los derechos sociales, la seguridad y el desarrollo sostenible. En cuenta pública escuchando 👂 el mundo de Bilz y pap de @GabrielBoric pic.twitter.com/IF22CRQ6Gc — Diputado Jorge Duran (@DuranDiputado) June 1, 2023 ","https://www.biobiochile.cl/noticias/nacional/chile/2023/06/01/escuchando-el-mundo-de-bilz-y-pap-de-gabriel-boric-el-ironico-mensaje-del-diputado-duran-rn.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Investigan robos contra domicilios en Cerro Navia y Peñalolén: aún no hay detenidos","Dos robos contra domicilios ocurrieron anoche en la región Metropolitana, los que por el momento no dejan personas detenidas. Carabineros busca a los responsables. Carabineros investiga dos robos realizados anoche por bandas delictuales en domicilios de Cerro Navia y Peñalolén. En la primera comuna, un grupo de delincuentes accedieron a una casa ubicada en calle Mestizo Alejo e intimidaron y maniataron a la víctima. Con el afectado reducido, registraron el interior y sustrajeron diversas especies para luego huir. Los asaltantes se desplazaban en un automóvil con encargo por robo, pero no lograron encenderlo, aparentemente por un desperfecto mecánico. Ante ello, lo dejaron abandonado y huyeron a pie con algo de lo robado. El padre de la víctima, quien entregó detalles de los hechos, mencionó que fue él quien al llegar a su inmueble, encontró a su hijo reducido por los responsables. Carabineros desarrolló las indagatorias en primera instancia en el sitio del suceso, a fin de identificar a los presuntos responsables. En Peñalolén, en tanto, ocurrió un hecho de similares características, ya que la noche de ayer, al menos 4 asaltantes ingresaron a una vivienda al interior de un condominio ubicado en calle Los Abedules. Con un modus operandi similar, los asaltantes intimidaron a la víctima y sustrajeron distintas especies de valor, las cuales fueron cargadas en un automóvil de propiedad del afectado en el cual escaparon. El robo fue avaluado en $15 millones, según informó el capitán Matías Reiser, oficial de ronda de la prefectura Santiago Oriente. En ambos casos, las víctimas no resultaron heridas y se trabaja en la recuperación de lo sustraído y la detención de los involucrados.","https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2023/06/01/investigan-robos-contra-domicilios-en-cerro-navia-y-penalolen-aun-no-hay-detenidos.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Boric llama a ""superar tiempos de miedo y odio"" para no caer en ""violencia y un porfiado negacionismo""","El Presidente Gabriel Boric llamó a ""superar los tiempos de miedo y odio"" para así evitar caer en ""caminos de división, violencia y un porfiado negacionismo"", a tres meses de la conmemoración de los 50 años del golpe de Estado. A tres meses de la conmemoración de los 50 años del golpe de Estado, el Presidente de la República, Gabriel Boric, llamó a “superar los tiempos de miedo y odio”. “Esta conmemoración nos debe ayudar a superar los tiempos de miedo y odio, los cuales llevan a caminos de división, violencia y un porfiado negacionismo”, precisó en medio de la Cuenta Pública 2023. “Por esto, aprovecho esta solemne ceremonia para pedir a los que estamos aquí reunidos, las y los representantes de la República en toda su diversidad, a que nos unamos como un solo cuerpo, como una sola alma, para evitar que el veneno de la falta de empatía y de la intolerancia se siga inoculando en nuestro cuerpo colectivo”, expresó el mandatario. “Los 50 años del golpe de Estado son una ocasión propicia para que reafirmemos que ninguna diferencia entre nosotros nos llevará a descuidar y dejar de defender la democracia y los derechos humanos“, aseveró. Posterior a ello, el Presidente citó a Cristóbal Jimeno, hijo de un detenido desaparecido: “Como una persona que no enfrenta su pasado no supera sus traumas, una sociedad que no se reafirma éticamente seguirá enferma, no se mejorará”. En esa línea, el Presidente se comprometió a “no claudicar en el deber moral que representa agotar los recursos necesarios para que los familiares de los detenidos desaparecidos y ejecutados que no se han encontrados conozcan la verdad de lo sucedido”, dijo. “Nada compensará el daño, pero como sociedad les debemos la oportunidad de despedir a sus familiares y aliviar un poco el dolor de tantos años”, mencionó. “Durante demasiados años la búsqueda de las víctimas de desaparición forzada fue empujada casi exclusivamente por las familias, y hoy el Estado, en su conjunto, se hace cargo de esta tarea pendiente”, aseguró. Por lo anterior, el Presidente anunció una inversión de 14 mil millones de pesos para 2024 para fortalecer el Servicio Médico Legal. Asimismo, también se comprometió a “dar mayor fuerza” al Plan Nacional de Búsqueda. El Plan Nacional de Búsqueda fue presentado por el Gobierno el 22 de septiembre del año pasado y su principal objetivo es buscar a los detenidos desaparecidos de la dictadura.","https://www.biobiochile.cl/noticias/nacional/chile/2023/06/01/boric-llama-a-superar-tiempos-de-miedo-y-odio-para-no-caer-en-violencia-y-un-porfiado-negacionismo.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Dos adolescentes detenidos por robo en Renca: protagonizaron persecución en zona norte de la capital","Dos adolescentes fueron detenidos luego de una persecución policiales, tras ser acusados de asaltar a un hombre en Renca. Tras una persecución policial que incluyó varias comunas de la zona norte de Santiago, Carabineros logró detener a dos adolescentes que minutos antes habían asaltado a una persona. Todo comenzó a eso de las 23:00 de ayer, cuando personal policial que patrullaba en la intersección de La Esquina con La Punta en Renca, recibió una denuncia de un hombre colombiano de 36 años. El individuo acusó que recientemente había sufrido un robo con intimidación, donde dos sujetos con armas de fuego que se movilizaban en auto lo intimidaron para quitarle su celular y un manojo de llaves. Además, agregó, también trataron de robarle un vehículo, lo que no se concretó. Tras recibir la denuncia, rápidamente se montó una persecución que recorrió la zona norte de la capital y que incluyó la participación del helicóptero institucional. El seguimiento terminó en avenida Matta con Pascual Gambino en Quilicura, donde se detuvo a los dos ocupantes del vehículo, ambos adolescentes sin antecedentes penales. Así lo relató la capitán Karina Jofré, oficial de ronda de la prefectura Santiago Occidente, Los dos aprehendidos quedaron a disposición de la justicia.","https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2023/06/01/dos-adolescentes-detenidos-por-robo-en-renca-protagonizaron-persecucion-en-zona-norte-de-la-capital.shtml"
"May 31, 2023 @ 20:00:00.000",biobiochile,"Detienen a pastor por abuso sexual de niña de 11 años en San Bernardo: número de víctimas sería mayor","Prisión preventiva se decretó contra un pastor evangélico de San Bernardo que fue detenido por el abuso sexual contra una niña de 11 años. El número de víctimas sería mayor. La Brigada de Delitos Sexuales de la PDI detuvieron a un pastor evangélico en San Bernardo, acusado de abusar sexualmente de una niña de 11 años. Según relató el subprefecto Manuel Fuentes, la víctima es una niña que, junto a su familia, concurría a la iglesia liderada por el delincuente. Además, también le correspondía hacer aseo en su vivienda. Luego de la presentación de la denuncia, se realizaron diversos exámenes físicos y también se tomó declaración a testigos, obteniéndose una orden de detención. Fue así como personal de la PDI logró su captura. Tras ello, fue formalizado por abuso sexual y se decretó su prisión preventiva, ya que se le consideró un peligro para la sociedad. Tras su aprehensión, el Ministerio Público recibió nuevas denuncias de seguidores sobre más abusos sexuales cometidos por el pastor, por lo que el número de víctimas podría aumentar.","https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2023/06/01/detienen-a-pastor-por-abuso-sexual-de-nina-de-11-anos-en-san-bernardo-numero-de-victimas-seria-mayor.shtml"
